Time[s], Samp Trig 
0.000000000000000, 0
0.003865170000000, 1
0.003870310000000, 0
0.007869350000000, 1
0.007874480000000, 0
0.011873660000000, 1
0.011878790000000, 0
0.015878030000000, 1
0.015883160000000, 0
0.019882280000000, 1
0.019887410000000, 0
0.023886520000000, 1
0.023891650000000, 0
0.027890640000000, 1
0.027895780000000, 0
0.031895010000000, 1
0.031900140000000, 0
0.035899140000000, 1
0.035904270000000, 0
0.039903570000000, 1
0.039908700000000, 0
0.043907630000000, 1
0.043912760000000, 0
0.047911990000000, 1
0.047917130000000, 0
0.051916180000000, 1
0.051921310000000, 0
0.055920480000000, 1
0.055925610000000, 0
0.059924670000000, 1
0.059929800000000, 0
0.063928970000000, 1
0.063934100000000, 0
0.067933220000000, 1
0.067938350000000, 0
0.071937460000000, 1
0.071942590000000, 0
0.075941770000000, 1
0.075946900000000, 0
0.079945950000000, 1
0.079951080000000, 0
0.083950070000000, 1
0.083955200000000, 0
0.087954440000000, 1
0.087959570000000, 0
0.091958620000000, 1
0.091963750000000, 0
0.095962740000000, 1
0.095967870000000, 0
0.099967110000000, 1
0.099972240000000, 0
0.103971410000000, 1
0.103976540000000, 0
0.107975600000000, 1
0.107980730000000, 0
0.111979900000000, 1
0.111985030000000, 0
0.115984020000000, 1
0.115989160000000, 0
0.119988450000000, 1
0.119993580000000, 0
0.123992640000000, 1
0.123997770000000, 0
0.127996880000000, 1
0.128002010000000, 0
0.132001000000000, 1
0.132006130000000, 0
0.136005360000000, 1
0.136010500000000, 0
0.140009680000000, 1
0.140014810000000, 0
0.144013850000000, 1
0.144018990000000, 0
0.148017980000000, 1
0.148023110000000, 0
0.152022340000000, 1
0.152027470000000, 0
0.156026460000000, 1
0.156031600000000, 0
0.160030830000000, 1
0.160035960000000, 0
0.164034950000000, 1
0.164040080000000, 0
0.168039130000000, 1
0.168044260000000, 0
0.172043440000000, 1
0.172048570000000, 0
0.176047680000000, 1
0.176052820000000, 0
0.180051930000000, 1
0.180057060000000, 0
0.184056300000000, 1
0.184061430000000, 0
0.188060420000000, 1
0.188065550000000, 0
0.192064780000000, 1
0.192069920000000, 0
0.196068910000000, 1
0.196074040000000, 0
0.200073150000000, 1
0.200078280000000, 0
0.204077330000000, 1
0.204082460000000, 0
0.208081760000000, 1
0.208086890000000, 0
0.212086010000000, 1
0.212091140000000, 0
0.216090310000000, 1
0.216095440000000, 0
0.220094370000000, 1
0.220099500000000, 0
0.224098610000000, 1
0.224103740000000, 0
0.228103050000000, 1
0.228108180000000, 0
0.232107290000000, 1
0.232112420000000, 0
0.236111350000000, 1
0.236116480000000, 0
0.240115780000000, 1
0.240120910000000, 0
0.244119960000000, 1
0.244125090000000, 0
0.248124200000000, 1
0.248129330000000, 0
0.252128450000000, 1
0.252133580000000, 0
0.256132690000000, 1
0.256137820000000, 0
0.260136940000000, 1
0.260142070000000, 0
0.264141180000000, 1
0.264146310000000, 0
0.268145360000000, 1
0.268150500000000, 0
0.272149670000000, 1
0.272154800000000, 0
0.276153790000000, 1
0.276158920000000, 0
0.280158220000000, 1
0.280163350000000, 0
0.284162280000000, 1
0.284167410000000, 0
0.288166520000000, 1
0.288171650000000, 0
0.292170950000000, 1
0.292176090000000, 0
0.296175010000000, 1
0.296180140000000, 0
0.300179320000000, 1
0.300184450000000, 0
0.304183620000000, 1
0.304188750000000, 0
0.308187870000000, 1
0.308193000000000, 0
0.312192110000000, 1
0.312197240000000, 0
0.316196420000000, 1
0.316201550000000, 0
0.320200590000000, 1
0.320205730000000, 0
0.324204840000000, 1
0.324209970000000, 0
0.328209080000000, 1
0.328214210000000, 0
0.332213390000000, 1
0.332218520000000, 0
0.336217560000000, 1
0.336222700000000, 0
0.340221810000000, 1
0.340226940000000, 0
0.344225990000000, 1
0.344231120000000, 0
0.348230300000000, 1
0.348235430000000, 0
0.352234540000000, 1
0.352239670000000, 0
0.356238660000000, 1
0.356243790000000, 0
0.360243090000000, 1
0.360248220000000, 0
0.364247150000000, 1
0.364252280000000, 0
0.368251520000000, 1
0.368256650000000, 0
0.372255640000000, 1
0.372260770000000, 0
0.376260000000000, 1
0.376265130000000, 0
0.380264120000000, 1
0.380269250000000, 0
0.384268480000000, 1
0.384273620000000, 0
0.388272670000000, 1
0.388277800000000, 0
0.392276970000000, 1
0.392282100000000, 0
0.396281090000000, 1
0.396286220000000, 0
0.400285330000000, 1
0.400290460000000, 0
0.404289580000000, 1
0.404294710000000, 0
0.408293940000000, 1
0.408299070000000, 0
0.412298190000000, 1
0.412303320000000, 0
0.416302240000000, 1
0.416307370000000, 0
0.420306550000000, 1
0.420311680000000, 0
0.424310920000000, 1
0.424316050000000, 0
0.428315170000000, 1
0.428320300000000, 0
0.432319280000000, 1
0.432324410000000, 0
0.436323530000000, 1
0.436328660000000, 0
0.440327770000000, 1
0.440332900000000, 0
0.444332020000000, 1
0.444337150000000, 0
0.448336250000000, 1
0.448341390000000, 0
0.452340560000000, 1
0.452345700000000, 0
0.456344810000000, 1
0.456349940000000, 0
0.460348990000000, 1
0.460354120000000, 0
0.464353360000000, 1
0.464358490000000, 0
0.468357480000000, 1
0.468362610000000, 0
0.472361780000000, 1
0.472366910000000, 0
0.476365970000000, 1
0.476371100000000, 0
0.480370400000000, 1
0.480375530000000, 0
0.484374450000000, 1
0.484379590000000, 0
0.488378820000000, 1
0.488383950000000, 0
0.492382940000000, 1
0.492388070000000, 0
0.496387300000000, 1
0.496392430000000, 0
0.500391360000000, 1
0.500396490000000, 0
0.504395790000000, 1
0.504400920000000, 0
0.508399910000000, 1
0.508405040000000, 0
0.512404270000000, 1
0.512409400000000, 0
0.516408390000000, 1
0.516413530000000, 0
0.520412570000000, 1
0.520417700000000, 0
0.524416940000000, 1
0.524422080000000, 0
0.528421310000000, 1
0.528426440000000, 0
0.532425370000000, 1
0.532430500000000, 0
0.536429800000000, 1
0.536434930000000, 0
0.540434040000000, 1
0.540439180000000, 0
0.544438220000000, 1
0.544443350000000, 0
0.548442340000000, 1
0.548447470000000, 0
0.552446710000000, 1
0.552451840000000, 0
0.556450830000000, 1
0.556455960000000, 0
0.560455070000000, 1
0.560460200000000, 0
0.564459380000000, 1
0.564464510000000, 0
0.568463680000000, 1
0.568468820000000, 0
0.572467810000000, 1
0.572472940000000, 0
0.576472170000000, 1
0.576477300000000, 0
0.580476300000000, 1
0.580481430000000, 0
0.584480660000000, 1
0.584485790000000, 0
0.588484780000000, 1
0.588489920000000, 0
0.592489150000000, 1
0.592494280000000, 0
0.596493210000000, 1
0.596498340000000, 0
0.600497640000000, 1
0.600502770000000, 0
0.604501830000000, 1
0.604506960000000, 0
0.608506130000000, 1
0.608511260000000, 0
0.612510250000000, 1
0.612515380000000, 0
0.616514620000000, 1
0.616519750000000, 0
0.620518800000000, 1
0.620523940000000, 0
0.624523170000000, 1
0.624528300000000, 0
0.628527230000000, 1
0.628532360000000, 0
0.632531600000000, 1
0.632536730000000, 0
0.636535720000000, 1
0.636540850000000, 0
0.640539900000000, 1
0.640545030000000, 0
0.644544400000000, 1
0.644549530000000, 0
0.648548390000000, 1
0.648553520000000, 0
0.652552700000000, 1
0.652557830000000, 0
0.656557060000000, 1
0.656562190000000, 0
0.660561180000000, 1
0.660566320000000, 0
0.664565550000000, 1
0.664570680000000, 0
0.668569670000000, 1
0.668574810000000, 0
0.672574040000000, 1
0.672579170000000, 0
0.676578160000000, 1
0.676583300000000, 0
0.680582590000000, 1
0.680587730000000, 0
0.684586650000000, 1
0.684591790000000, 0
0.688591080000000, 1
0.688596220000000, 0
0.692595330000000, 1
0.692600470000000, 0
0.696599450000000, 1
0.696604580000000, 0
0.700603700000000, 1
0.700608830000000, 0
0.704608000000000, 1
0.704613130000000, 0
0.708612130000000, 1
0.708617260000000, 0
0.712616550000000, 1
0.712621690000000, 0
0.716620550000000, 1
0.716625680000000, 0
0.720624920000000, 1
0.720630050000000, 0
0.724629100000000, 1
0.724634240000000, 0
0.728633470000000, 1
0.728638600000000, 0
0.732637590000000, 1
0.732642730000000, 0
0.736642020000000, 1
0.736647150000000, 0
0.740646080000000, 1
0.740651220000000, 0
0.744650450000000, 1
0.744655580000000, 0
0.748654570000000, 1
0.748659710000000, 0
0.752659000000000, 1
0.752664140000000, 0
0.756663060000000, 1
0.756668200000000, 0
0.760667300000000, 1
0.760672440000000, 0
0.764671550000000, 1
0.764676690000000, 0
0.768675920000000, 1
0.768681050000000, 0
0.772679980000000, 1
0.772685110000000, 0
0.776684470000000, 1
0.776689600000000, 0
0.780688530000000, 1
0.780693670000000, 0
0.784692770000000, 1
0.784697910000000, 0
0.788697210000000, 1
0.788702340000000, 0
0.792701390000000, 1
0.792706520000000, 0
0.796705510000000, 1
0.796710640000000, 0
0.800709940000000, 1
0.800715070000000, 0
0.804714000000000, 1
0.804719130000000, 0
0.808718180000000, 1
0.808723310000000, 0
0.812722430000000, 1
0.812727560000000, 0
0.816726860000000, 1
0.816731990000000, 0
0.820730980000000, 1
0.820736110000000, 0
0.824735340000000, 1
0.824740480000000, 0
0.828739660000000, 1
0.828744790000000, 0
0.832743710000000, 1
0.832748840000000, 0
0.836747890000000, 1
0.836753020000000, 0
0.840752320000000, 1
0.840757450000000, 0
0.844756450000000, 1
0.844761580000000, 0
0.848760810000000, 1
0.848765940000000, 0
0.852764930000000, 1
0.852770070000000, 0
0.856769300000000, 1
0.856774430000000, 0
0.860773420000000, 1
0.860778550000000, 0
0.864777660000000, 1
0.864782790000000, 0
0.868782040000000, 1
0.868787170000000, 0
0.872786280000000, 1
0.872791410000000, 0
0.876790460000000, 1
0.876795600000000, 0
0.880794770000000, 1
0.880799900000000, 0
0.884799020000000, 1
0.884804150000000, 0
0.888803320000000, 1
0.888808450000000, 0
0.892807380000000, 1
0.892812510000000, 0
0.896811750000000, 1
0.896816880000000, 0
0.900816060000000, 1
0.900821190000000, 0
0.904820240000000, 1
0.904825370000000, 0
0.908824360000000, 1
0.908829490000000, 0
0.912828730000000, 1
0.912833860000000, 0
0.916832850000000, 1
0.916837980000000, 0
0.920837210000000, 1
0.920842350000000, 0
0.924841330000000, 1
0.924846470000000, 0
0.928845580000000, 1
0.928850710000000, 0
0.932849950000000, 1
0.932855080000000, 0
0.936854190000000, 1
0.936859320000000, 0
0.940858250000000, 1
0.940863380000000, 0
0.944862550000000, 1
0.944867690000000, 0
0.948866800000000, 1
0.948871930000000, 0
0.952871170000000, 1
0.952876300000000, 0
0.956875290000000, 1
0.956880420000000, 0
0.960879530000000, 1
0.960884670000000, 0
0.964883970000000, 1
0.964889100000000, 0
0.968888150000000, 1
0.968893280000000, 0
0.972892270000000, 1
0.972897400000000, 0
0.976896450000000, 1
0.976901580000000, 0
0.980900760000000, 1
0.980905890000000, 0
0.984905120000000, 1
0.984910260000000, 0
0.988909250000000, 1
0.988914380000000, 0
0.992913610000000, 1
0.992918750000000, 0
0.996917740000000, 1
0.996922870000000, 0
1.000922100000000, 1
1.000927230000000, 0
1.004926220000000, 1
1.004931350000000, 0
1.008930460000000, 1
1.008935590000000, 0
1.012934890000000, 1
1.012940030000000, 0
1.016939070000000, 1
1.016944200000000, 0
1.020943190000000, 1
1.020948320000000, 0
1.024947430000000, 1
1.024952560000000, 0
1.028951800000000, 1
1.028956940000000, 0
1.032955850000000, 1
1.032960980000000, 0
1.036960160000000, 1
1.036965290000000, 0
1.040964530000000, 1
1.040969660000000, 0
1.044968840000000, 1
1.044973970000000, 0
1.048972960000000, 1
1.048978090000000, 0
1.052977200000000, 1
1.052982340000000, 0
1.056981320000000, 1
1.056986450000000, 0
1.060985760000000, 1
1.060990890000000, 0
1.064990060000000, 1
1.064995190000000, 0
1.068994180000000, 1
1.068999310000000, 0
1.072998480000000, 1
1.073003610000000, 0
1.077002600000000, 1
1.077007730000000, 0
1.081006900000000, 1
1.081012040000000, 0
1.085011210000000, 1
1.085016340000000, 0
1.089015260000000, 1
1.089020390000000, 0
1.093019630000000, 1
1.093024770000000, 0
1.097023930000000, 1
1.097029070000000, 0
1.101028050000000, 1
1.101033190000000, 0
1.105032420000000, 1
1.105037550000000, 0
1.109036540000000, 1
1.109041670000000, 0
1.113040960000000, 1
1.113046100000000, 0
1.117045150000000, 1
1.117050280000000, 0
1.121049260000000, 1
1.121054390000000, 0
1.125053510000000, 1
1.125058640000000, 0
1.129057940000000, 1
1.129063070000000, 0
1.133062000000000, 1
1.133067130000000, 0
1.137066360000000, 1
1.137071490000000, 0
1.141070480000000, 1
1.141075620000000, 0
1.145074660000000, 1
1.145079790000000, 0
1.149078970000000, 1
1.149084100000000, 0
1.153083390000000, 1
1.153088530000000, 0
1.157087450000000, 1
1.157092580000000, 0
1.161091690000000, 1
1.161096820000000, 0
1.165095940000000, 1
1.165101070000000, 0
1.169100300000000, 1
1.169105430000000, 0
1.173104430000000, 1
1.173109560000000, 0
1.177108790000000, 1
1.177113920000000, 0
1.181112850000000, 1
1.181117980000000, 0
1.185117270000000, 1
1.185122400000000, 0
1.189121390000000, 1
1.189126520000000, 0
1.193125570000000, 1
1.193130700000000, 0
1.197129940000000, 1
1.197135070000000, 0
1.201134110000000, 1
1.201139240000000, 0
1.205138480000000, 1
1.205143620000000, 0
1.209142720000000, 1
1.209147850000000, 0
1.213146840000000, 1
1.213151970000000, 0
1.217151270000000, 1
1.217156400000000, 0
1.221155450000000, 1
1.221160580000000, 0
1.225159750000000, 1
1.225164880000000, 0
1.229163810000000, 1
1.229168940000000, 0
1.233168170000000, 1
1.233173300000000, 0
1.237172350000000, 1
1.237177490000000, 0
1.241176720000000, 1
1.241181850000000, 0
1.245180780000000, 1
1.245185910000000, 0
1.249184950000000, 1
1.249190090000000, 0
1.253189450000000, 1
1.253194580000000, 0
1.257193690000000, 1
1.257198820000000, 0
1.261197750000000, 1
1.261202880000000, 0
1.265202110000000, 1
1.265207250000000, 0
1.269206420000000, 1
1.269211560000000, 0
1.273210410000000, 1
1.273215540000000, 0
1.277214720000000, 1
1.277219850000000, 0
1.281219150000000, 1
1.281224280000000, 0
1.285223210000000, 1
1.285228340000000, 0
1.289227570000000, 1
1.289232710000000, 0
1.293231690000000, 1
1.293236830000000, 0
1.297236060000000, 1
1.297241190000000, 0
1.301240170000000, 1
1.301245310000000, 0
1.305244540000000, 1
1.305249670000000, 0
1.309248660000000, 1
1.309253790000000, 0
1.313253020000000, 1
1.313258150000000, 0
1.317257330000000, 1
1.317262460000000, 0
1.321261510000000, 1
1.321266640000000, 0
1.325265630000000, 1
1.325270760000000, 0
1.329269990000000, 1
1.329275120000000, 0
1.333274110000000, 1
1.333279240000000, 0
1.337278470000000, 1
1.337283610000000, 0
1.341282660000000, 1
1.341287790000000, 0
1.345287020000000, 1
1.345292150000000, 0
1.349291080000000, 1
1.349296210000000, 0
1.353295310000000, 1
1.353300450000000, 0
1.357299680000000, 1
1.357304820000000, 0
1.361303860000000, 1
1.361308990000000, 0
1.365308230000000, 1
1.365313360000000, 0
1.369312400000000, 1
1.369317540000000, 0
1.373316520000000, 1
1.373321660000000, 0
1.377320890000000, 1
1.377326020000000, 0
1.381325200000000, 1
1.381330330000000, 0
1.385329370000000, 1
1.385334510000000, 0
1.389333500000000, 1
1.389338630000000, 0
1.393337860000000, 1
1.393342990000000, 0
1.397342170000000, 1
1.397347300000000, 0
1.401346350000000, 1
1.401351480000000, 0
1.405350470000000, 1
1.405355600000000, 0
1.409354830000000, 1
1.409359960000000, 0
1.413358950000000, 1
1.413364080000000, 0
1.417363190000000, 1
1.417368320000000, 0
1.421367440000000, 1
1.421372570000000, 0
1.425371800000000, 1
1.425376930000000, 0
1.429376100000000, 1
1.429381240000000, 0
1.433380280000000, 1
1.433385410000000, 0
1.437384400000000, 1
1.437389530000000, 0
1.441388760000000, 1
1.441393900000000, 0
1.445393070000000, 1
1.445398200000000, 0
1.449397060000000, 1
1.449402190000000, 0
1.453401370000000, 1
1.453406500000000, 0
1.457405730000000, 1
1.457410860000000, 0
1.461409850000000, 1
1.461414980000000, 0
1.465414210000000, 1
1.465419340000000, 0
1.469418330000000, 1
1.469423460000000, 0
1.473422690000000, 1
1.473427830000000, 0
1.477426820000000, 1
1.477431950000000, 0
1.481431180000000, 1
1.481436310000000, 0
1.485435300000000, 1
1.485440430000000, 0
1.489439660000000, 1
1.489444790000000, 0
1.493443780000000, 1
1.493448920000000, 0
1.497448150000000, 1
1.497453280000000, 0
1.501452330000000, 1
1.501457460000000, 0
1.505456510000000, 1
1.505461640000000, 0
1.509460760000000, 1
1.509465890000000, 0
1.513465120000000, 1
1.513470250000000, 0
1.517469300000000, 1
1.517474430000000, 0
1.521473660000000, 1
1.521478800000000, 0
1.525477850000000, 1
1.525482980000000, 0
1.529482080000000, 1
1.529487220000000, 0
1.533486200000000, 1
1.533491340000000, 0
1.537490570000000, 1
1.537495700000000, 0
1.541494690000000, 1
1.541499820000000, 0
1.545499050000000, 1
1.545504180000000, 0
1.549503360000000, 1
1.549508490000000, 0
1.553507350000000, 1
1.553512480000000, 0
1.557511850000000, 1
1.557516980000000, 0
1.561516020000000, 1
1.561521150000000, 0
1.565520140000000, 1
1.565525280000000, 0
1.569524510000000, 1
1.569529640000000, 0
1.573528690000000, 1
1.573533830000000, 0
1.577533000000000, 1
1.577538130000000, 0
1.581537180000000, 1
1.581542310000000, 0
1.585541480000000, 1
1.585546620000000, 0
1.589545610000000, 1
1.589550740000000, 0
1.593549970000000, 1
1.593555100000000, 0
1.597554090000000, 1
1.597559230000000, 0
1.601558400000000, 1
1.601563530000000, 0
1.605562580000000, 1
1.605567720000000, 0
1.609566950000000, 1
1.609572080000000, 0
1.613571070000000, 1
1.613576200000000, 0
1.617575500000000, 1
1.617580630000000, 0
1.621579560000000, 1
1.621584690000000, 0
1.625583930000000, 1
1.625589060000000, 0
1.629588050000000, 1
1.629593180000000, 0
1.633592420000000, 1
1.633597550000000, 0
1.637596540000000, 1
1.637601670000000, 0
1.641600970000000, 1
1.641606100000000, 0
1.645605030000000, 1
1.645610160000000, 0
1.649609390000000, 1
1.649614520000000, 0
1.653613450000000, 1
1.653618580000000, 0
1.657617940000000, 1
1.657623070000000, 0
1.661622000000000, 1
1.661627130000000, 0
1.665626230000000, 1
1.665631370000000, 0
1.669630480000000, 1
1.669635610000000, 0
1.673634910000000, 1
1.673640040000000, 0
1.677638960000000, 1
1.677644100000000, 0
1.681643330000000, 1
1.681648460000000, 0
1.685647450000000, 1
1.685652580000000, 0
1.689651810000000, 1
1.689656940000000, 0
1.693656060000000, 1
1.693661190000000, 0
1.697660360000000, 1
1.697665490000000, 0
1.701664410000000, 1
1.701669550000000, 0
1.705668720000000, 1
1.705673850000000, 0
1.709673030000000, 1
1.709678160000000, 0
1.713677140000000, 1
1.713682270000000, 0
1.717681450000000, 1
1.717686580000000, 0
1.721685750000000, 1
1.721690880000000, 0
1.725689870000000, 1
1.725695000000000, 0
1.729694230000000, 1
1.729699360000000, 0
1.733698350000000, 1
1.733703490000000, 0
1.737702720000000, 1
1.737707850000000, 0
1.741706840000000, 1
1.741711970000000, 0
1.745711210000000, 1
1.745716340000000, 0
1.749715390000000, 1
1.749720520000000, 0
1.753719560000000, 1
1.753724690000000, 0
1.757723810000000, 1
1.757728940000000, 0
1.761728170000000, 1
1.761733300000000, 0
1.765732480000000, 1
1.765737610000000, 0
1.769736650000000, 1
1.769741780000000, 0
1.773740770000000, 1
1.773745900000000, 0
1.777745140000000, 1
1.777750270000000, 0
1.781749390000000, 1
1.781754520000000, 0
1.785753620000000, 1
1.785758760000000, 0
1.789757810000000, 1
1.789762940000000, 0
1.793762170000000, 1
1.793767300000000, 0
1.797766230000000, 1
1.797771360000000, 0
1.801770470000000, 1
1.801775600000000, 0
1.805774710000000, 1
1.805779850000000, 0
1.809778890000000, 1
1.809784020000000, 0
1.813783200000000, 1
1.813788330000000, 0
1.817787620000000, 1
1.817792760000000, 0
1.821791680000000, 1
1.821796810000000, 0
1.825796040000000, 1
1.825801170000000, 0
1.829800290000000, 1
1.829805420000000, 0
1.833804590000000, 1
1.833809720000000, 0
1.837808650000000, 1
1.837813780000000, 0
1.841813010000000, 1
1.841818150000000, 0
1.845817140000000, 1
1.845822270000000, 0
1.849821370000000, 1
1.849826510000000, 0
1.853825560000000, 1
1.853830690000000, 0
1.857830040000000, 1
1.857835180000000, 0
1.861834100000000, 1
1.861839230000000, 0
1.865838460000000, 1
1.865843600000000, 0
1.869842590000000, 1
1.869847720000000, 0
1.873846830000000, 1
1.873851960000000, 0
1.877851070000000, 1
1.877856200000000, 0
1.881855440000000, 1
1.881860570000000, 0
1.885859740000000, 1
1.885864880000000, 0
1.889863920000000, 1
1.889869050000000, 0
1.893868040000000, 1
1.893873180000000, 0
1.897872350000000, 1
1.897877480000000, 0
1.901876470000000, 1
1.901881600000000, 0
1.905880950000000, 1
1.905886090000000, 0
1.909885010000000, 1
1.909890150000000, 0
1.913889380000000, 1
1.913894510000000, 0
1.917893560000000, 1
1.917898690000000, 0
1.921897860000000, 1
1.921902990000000, 0
1.925901980000000, 1
1.925907110000000, 0
1.929906340000000, 1
1.929911480000000, 0
1.933910460000000, 1
1.933915600000000, 0
1.937914830000000, 1
1.937919960000000, 0
1.941918950000000, 1
1.941924080000000, 0
1.945923130000000, 1
1.945928260000000, 0
1.949927500000000, 1
1.949932630000000, 0
1.953931800000000, 1
1.953936940000000, 0
1.957935990000000, 1
1.957941120000000, 0
1.961940290000000, 1
1.961945420000000, 0
1.965944530000000, 1
1.965949660000000, 0
1.969948830000000, 1
1.969953960000000, 0
1.973952950000000, 1
1.973958090000000, 0
1.977957320000000, 1
1.977962450000000, 0
1.981961380000000, 1
1.981966510000000, 0
1.985965740000000, 1
1.985970870000000, 0
1.989969800000000, 1
1.989974930000000, 0
1.993974290000000, 1
1.993979420000000, 0
1.997978350000000, 1
1.997983480000000, 0
2.001982770000000, 1
2.001987900000000, 0
2.005986830000000, 1
2.005991960000000, 0
2.009991260000000, 1
2.009996390000000, 0
2.013995320000000, 1
2.014000450000000, 0
2.017999680000000, 1
2.018004810000000, 0
2.022003800000000, 1
2.022008930000000, 0
2.026008160000000, 1
2.026013300000000, 0
2.030012280000000, 1
2.030017420000000, 0
2.034016650000000, 1
2.034021780000000, 0
2.038020770000000, 1
2.038025900000000, 0
2.042024950000000, 1
2.042030080000000, 0
2.046029440000000, 1
2.046034580000000, 0
2.050033620000000, 1
2.050038750000000, 0
2.054037860000000, 1
2.054043000000000, 0
2.058042110000000, 1
2.058047240000000, 0
2.062046230000000, 1
2.062051360000000, 0
2.066050600000000, 1
2.066055730000000, 0
2.070054720000000, 1
2.070059850000000, 0
2.074059090000000, 1
2.074064220000000, 0
2.078063210000000, 1
2.078068340000000, 0
2.082067580000000, 1
2.082072710000000, 0
2.086071700000000, 1
2.086076830000000, 0
2.090075940000000, 1
2.090081080000000, 0
2.094080260000000, 1
2.094085390000000, 0
2.098084440000000, 1
2.098089570000000, 0
2.102088810000000, 1
2.102093940000000, 0
2.106092860000000, 1
2.106098000000000, 0
2.110097360000000, 1
2.110102500000000, 0
2.114101350000000, 1
2.114106480000000, 0
2.118105660000000, 1
2.118110790000000, 0
2.122110090000000, 1
2.122115220000000, 0
2.126114150000000, 1
2.126119280000000, 0
2.130118520000000, 1
2.130123650000000, 0
2.134122640000000, 1
2.134127770000000, 0
2.138126880000000, 1
2.138132010000000, 0
2.142131190000000, 1
2.142136320000000, 0
2.146135490000000, 1
2.146140620000000, 0
2.150139610000000, 1
2.150144750000000, 0
2.154143980000000, 1
2.154149110000000, 0
2.158148100000000, 1
2.158153230000000, 0
2.162152280000000, 1
2.162157410000000, 0
2.166156780000000, 1
2.166161910000000, 0
2.170160950000000, 1
2.170166090000000, 0
2.174165200000000, 1
2.174170340000000, 0
2.178169510000000, 1
2.178174640000000, 0
2.182173510000000, 1
2.182178640000000, 0
2.186177750000000, 1
2.186182880000000, 0
2.190182250000000, 1
2.190187380000000, 0
2.194186240000000, 1
2.194191370000000, 0
2.198190730000000, 1
2.198195860000000, 0
2.202194720000000, 1
2.202199850000000, 0
2.206199090000000, 1
2.206204220000000, 0
2.210203400000000, 1
2.210208530000000, 0
2.214207520000000, 1
2.214212650000000, 0
2.218211820000000, 1
2.218216950000000, 0
2.222216000000000, 1
2.222221130000000, 0
2.226220360000000, 1
2.226225500000000, 0
2.230224480000000, 1
2.230229620000000, 0
2.234228850000000, 1
2.234233980000000, 0
2.238232970000000, 1
2.238238100000000, 0
2.242237330000000, 1
2.242242470000000, 0
2.246241460000000, 1
2.246246590000000, 0
